timestamp,pid,event
259,2000,RegCreateKey
260,2000,ReadFile
261,2000,LoadImage
262,2000,ReadFile
263,2000,CreateThread
264,2000,WriteFile
265,2000,LoadImage
266,2000,ReadFile
267,2000,RegQueryValue
268,2000,LoadImage
269,2000,CreateFile
270,2000,LoadImage
271,2000,RegQueryValue
272,2000,ReadFile
273,2000,LoadImage
274,2000,RegSetValue
275,2000,CreateFile
276,2000,LoadImage
277,2000,LoadImage
278,2000,LoadImage
279,2000,ReadFile
280,2000,RegCreateKey
281,2000,ReadFile
282,2000,RegQueryValue
283,2000,ReadFile
284,2000,RegCreateKey
285,2000,LoadImage
286,2000,CreateFile
287,2000,ReadFile
288,2000,RegSetValue
289,2000,LoadImage
290,2000,LoadImage
291,2000,CreateFile
292,2000,CreateThread
293,2000,LoadImage
294,2000,LoadImage
295,2000,LoadImage
296,2000,LoadImage
297,2000,CreateFile
298,2000,CreateFile
299,2000,WriteFile
300,2000,RegCreateKey
301,2000,CreateFile
302,2000,RegCreateKey
303,2000,RegQueryValue
304,2000,LoadImage
305,2000,CreateFile
306,2000,ReadFile
307,2000,CreateFile
308,2000,ReadFile
309,2000,CreateFile
310,2000,RegQueryValue
311,2000,CreateThread
312,2000,ReadFile
313,2000,LoadImage
314,2000,CreateThread
315,2000,RegQueryValue
316,2000,RegSetValue
317,2000,CreateFile
318,2000,WriteFile
319,2000,ReadFile
320,2000,CreateThread
321,2000,RegQueryValue
322,2000,RegQueryValue
323,2000,LoadImage
324,2000,RegSetValue
325,2000,LoadImage
326,2000,RegQueryValue
327,2000,ReadFile
328,2000,CreateThread
329,2000,LoadImage
330,2000,CreateThread
331,2000,CreateFile
332,2000,RegQueryValue
333,2000,CreateFile
334,2000,CreateThread
335,2000,RegQueryValue
336,2000,RegQueryValue
337,2000,ReadFile
338,2000,RegQueryValue
339,2000,RegQueryValue
340,2000,ReadFile
341,2000,ReadFile
342,2000,CreateFile
343,2000,ReadFile
344,2000,RegQueryValue
345,2000,CreateThread
346,2000,ReadFile
347,2000,CreateFile
348,2000,RegQueryValue
349,2000,CreateThread
350,2000,CreateFile
351,2000,ReadFile
352,2000,ReadFile
353,2000,CreateFile
354,2000,LoadImage
355,2000,CreateThread
356,2000,ReadFile
357,2000,CreateFile
358,2000,CreateFile
359,2000,WriteFile
360,2000,CreateThread
361,2000,CreateFile
362,2000,LoadImage
363,2000,CreateFile
364,2000,LoadImage
365,2000,RegQueryValue
366,2000,CreateFile
367,2000,ReadFile
368,2000,RegCreateKey
369,2000,WriteFile
370,2000,RegQueryValue
371,2000,CreateFile
372,2000,CreateThread
373,2000,ReadFile
374,2000,RegQueryValue
375,2000,RegCreateKey
376,2000,CreateThread
377,2000,RegQueryValue
378,2000,CreateFile
379,2000,CreateFile
380,2000,CreateFile
381,2000,CreateFile
382,2000,CreateThread
383,2000,RegCreateKey
384,2000,LoadImage
385,2000,RegCreateKey
386,2000,LoadImage
387,2000,ReadFile
388,2000,LoadImage
389,2000,CreateProcess
390,2000,RegQueryValue
391,2000,LoadImage
392,2000,CreateThread
393,2000,CreateThread
394,2000,RegCreateKey
395,2000,RegQueryValue
396,2000,CreateFile
397,2000,LoadImage
398,2000,CreateFile
399,2000,LoadImage
400,2000,ReadFile
401,2000,RegQueryValue
402,2000,ReadFile
403,2000,LoadImage
404,2000,CreateFile
405,2000,CreateFile
406,2000,CreateThread
407,2000,CreateFile
408,2000,RegQueryValue
409,2000,RegQueryValue
410,2000,ReadFile
411,2000,LoadImage
412,2000,ReadFile
413,2000,ReadFile
414,2000,LoadImage
415,2000,ReadFile
416,2000,CreateFile
417,2000,RegCreateKey
418,2000,LoadImage
419,2000,CreateFile
420,2000,RegQueryValue
421,2000,CreateFile
422,2000,CreateFile
423,2000,LoadImage
424,2000,RegQueryValue
425,2000,ReadFile
426,2000,CreateFile
427,2000,RegCreateKey
428,2000,RegQueryValue
429,2000,RegQueryValue
430,2000,ReadFile
431,2000,ReadFile
432,2000,CreateFile
433,2000,LoadImage
434,2000,CreateThread
435,2000,ReadFile
436,2000,ReadFile
437,2000,RegQueryValue
438,2000,CreateFile
439,2000,ReadFile
440,2000,RegQueryValue
441,2000,RegQueryValue
442,2000,LoadImage
443,2000,CreateThread
444,2000,RegSetValue
445,2000,RegCreateKey
446,2000,RegQueryValue
447,2000,LoadImage
448,2000,RegQueryValue
449,2000,RegQueryValue
450,2000,ReadFile
451,2000,ReadFile
452,2000,CreateThread
453,2000,CreateFile
454,2000,RegQueryValue
455,2000,CreateThread
456,2000,CreateFile
457,2000,LoadImage
458,2000,CreateFile
459,2000,RegQueryValue
460,2000,LoadImage
461,2000,LoadImage
462,2000,LoadImage
463,2000,RegQueryValue
464,2000,RegQueryValue
465,2000,CreateThread
466,2000,RegQueryValue
467,2000,CreateFile
468,2000,ReadFile
469,2000,LoadImage
470,2000,ReadFile
471,2000,RegQueryValue
472,2000,LoadImage
473,2000,LoadImage
474,2000,CreateFile
475,2000,ReadFile
476,2000,CreateThread
477,2000,ReadFile
478,2000,RegQueryValue
479,2000,ReadFile
480,2000,RegQueryValue
481,2000,RegQueryValue
482,2000,ReadFile
483,2000,ReadFile
484,2000,CreateFile
485,2000,ReadFile
486,2000,CreateThread
487,2000,RegCreateKey
488,2000,LoadImage
489,2000,RegSetValue
490,2000,RegQueryValue
491,2000,CreateFile
492,2000,ReadFile
493,2000,CreateFile
494,2000,ReadFile
495,2000,LoadImage
496,2000,RegQueryValue
497,2000,CreateThread
498,2000,RegCreateKey
499,2000,CreateFile
500,2000,CreateThread
501,2000,CreateThread
502,2000,CreateThread
503,2000,CreateThread
504,2000,ReadFile
505,2000,RegCreateKey
506,2000,LoadImage
507,2000,LoadImage
508,2000,CreateFile
509,2000,RegQueryValue
510,2000,RegQueryValue
511,2000,CreateFile
512,2000,CreateFile
513,2000,RegQueryValue
514,2000,ReadFile
515,2000,CreateFile
516,2000,LoadImage
517,2000,CreateFile
518,2000,RegCreateKey
519,2000,CreateThread
520,2000,CreateFile
521,2000,CreateThread
522,2000,RegSetValue
523,2000,WriteFile
524,2000,RegSetValue
525,2000,RegQueryValue
526,2000,RegQueryValue
527,2000,CreateFile
528,2000,CreateFile
529,2000,RegQueryValue
530,2000,RegQueryValue
531,2000,ReadFile
532,2000,RegQueryValue
533,2000,RegQueryValue
534,2000,ReadFile
535,2000,ReadFile
536,2000,CreateThread
537,2000,ReadFile
538,2000,LoadImage
539,2000,ReadFile
540,2000,RegQueryValue
541,2000,ReadFile
542,2000,ReadFile
543,2000,RegCreateKey
544,2000,CreateFile
545,2000,ReadFile
546,2000,CreateFile
547,2000,ReadFile
548,2000,LoadImage
549,2000,CreateFile
550,2000,LoadImage
551,2000,RegQueryValue
552,2000,RegQueryValue
553,2000,LoadImage
554,2000,RegQueryValue
555,2000,CreateThread
556,2000,RegQueryValue
557,2000,CreateFile
558,2000,CreateThread
559,2000,RegQueryValue
560,2000,LoadImage
561,2000,CreateFile
562,2000,ReadFile
563,2000,LoadImage
564,2000,LoadImage
565,2000,CreateThread
566,2000,LoadImage
567,2000,LoadImage
568,2000,LoadImage
569,2000,CreateFile
570,2000,CreateFile
571,2000,ReadFile
572,2000,RegCreateKey
573,2000,CreateFile
574,2000,RegQueryValue
575,2000,CreateFile
576,2000,RegCreateKey
577,2000,ReadFile
578,2000,RegQueryValue
579,2000,CreateThread
580,2000,ReadFile
581,2000,ReadFile
582,2000,RegCreateKey
583,2000,ReadFile
584,2000,RegQueryValue
585,2000,ReadFile
586,2000,LoadImage
587,2000,CreateFile
588,2000,WriteFile
589,2000,RegCreateKey
590,2000,RegQueryValue
591,2000,CreateThread
592,2000,ReadFile
593,2000,ReadFile
594,2000,LoadImage
595,2000,RegCreateKey
596,2000,CreateFile
597,2000,LoadImage
598,2000,CreateThread
599,2000,ReadFile
600,2000,CreateFile
601,2000,RegQueryValue
602,2000,ReadFile
603,2000,RegQueryValue
604,2000,LoadImage
605,2000,CreateFile
606,2000,CreateFile
607,2000,LoadImage
608,2000,ReadFile
609,2000,RegQueryValue
610,2000,CreateFile
611,2000,ReadFile
612,2000,CreateFile
613,2000,CreateFile
614,2000,CreateThread
615,2000,ReadFile
616,2000,CreateFile
617,2000,RegQueryValue
618,2000,RegQueryValue
619,2000,ReadFile
620,2000,LoadImage
621,2000,RegQueryValue
622,2000,ReadFile
623,2000,LoadImage
624,2000,CreateFile
625,2000,ReadFile
626,2000,ReadFile
627,2000,ReadFile
628,2000,ReadFile
629,2000,ReadFile
630,2000,RegQueryValue
631,2000,LoadImage
632,2000,LoadImage
633,2000,LoadImage
634,2000,WriteFile
635,2000,CreateThread
636,2000,RegQueryValue
637,2000,CreateFile
638,2000,RegQueryValue
639,2000,CreateFile
640,2000,ReadFile
641,2000,LoadImage
642,2000,LoadImage
643,2000,CreateThread
644,2000,CreateFile
645,2000,CreateFile
646,2000,CreateFile
647,2000,ReadFile
648,2000,RegQueryValue
649,2000,RegSetValue
650,2000,RegQueryValue
651,2000,CreateThread
652,2000,LoadImage
653,2000,LoadImage
654,2000,ReadFile
655,2000,CreateFile
656,2000,LoadImage
657,2000,RegQueryValue
658,2000,CreateFile
659,2000,LoadImage
660,2000,CreateThread
661,2000,LoadImage
662,2000,ReadFile
663,2000,CreateThread
664,2000,ReadFile
665,2000,RegQueryValue
666,2000,CreateFile
667,2000,LoadImage
668,2000,LoadImage
669,2000,CreateFile
670,2000,LoadImage
671,2000,ReadFile
672,2000,CreateFile
673,2000,RegQueryValue
674,2000,CreateFile
675,2000,RegQueryValue
676,2000,CreateFile
677,2000,RegQueryValue
678,2000,RegQueryValue
679,2000,CreateFile
680,2000,LoadImage
681,2000,CreateFile
682,2000,CreateFile
683,2000,ReadFile
684,2000,LoadImage
685,2000,CreateFile
686,2000,RegQueryValue
687,2000,RegCreateKey
688,2000,CreateThread
689,2000,CreateFile
690,2000,LoadImage
691,2000,RegCreateKey
692,2000,RegCreateKey
693,2000,RegCreateKey
694,2000,LoadImage
695,2000,RegQueryValue
696,2000,RegQueryValue
697,2000,CreateFile
698,2000,CreateThread
699,2000,CreateFile
700,2000,ReadFile
701,2000,RegQueryValue
702,2000,LoadImage
703,2000,RegQueryValue
704,2000,ReadFile
705,2000,LoadImage
706,2000,CreateFile
707,2000,ReadFile
708,2000,RegQueryValue
709,2000,RegQueryValue
710,2000,ReadFile
711,2000,RegSetValue
712,2000,RegCreateKey
713,2000,RegQueryValue
714,2000,ReadFile
715,2000,WriteFile
716,2000,LoadImage
717,2000,ReadFile
718,2000,WriteFile
719,2000,ReadFile
720,2000,CreateFile
721,2000,CreateFile
722,2000,CreateFile
723,2000,RegCreateKey
724,2000,CreateFile
725,2000,RegQueryValue
726,2000,CreateFile
727,2000,ReadFile
728,2000,CreateThread
729,2000,RegQueryValue
730,2000,CreateFile
731,2000,LoadImage
732,2000,LoadImage
733,2000,CreateThread
734,2000,LoadImage
735,2000,LoadImage
736,2000,CreateThread
737,2000,RegQueryValue
738,2000,CreateThread
739,2000,RegCreateKey
740,2000,CreateFile
741,2000,RegQueryValue
742,2000,ReadFile
743,2000,RegCreateKey
744,2000,LoadImage
745,2000,LoadImage
746,2000,RegQueryValue
747,2000,LoadImage
748,2000,LoadImage
749,2000,LoadImage
750,2000,RegQueryValue
751,2000,LoadImage
752,2000,CreateFile
753,2000,WriteFile
754,2000,ReadFile
755,2000,RegCreateKey
756,2000,RegQueryValue
757,2000,CreateFile
